-1.0239	0.0519	-0.0562	-0.2241	-0.2776	0.0469	0.0622	-0.1963	0.0743	0.0780	0.0632	0.0031	-1.0949	-0.4302	0.1134	-0.0585	0.4994	-0.3189	0.1916	-0.1443	0.2201	-0.1601	-0.1773	0.0235	-0.0218	-0.0300	0.0703	-0.1299	-0.3965	0.0771	0.0139	-0.0204
0.6492	0.1138	0.3065	-0.1465	-1.3263	-0.1234	0.1284	-0.3136	0.0108	-0.0537	0.4564	-0.5230	-0.1205	-0.3444	0.0793	0.0924	0.2311	-0.3292	-0.0485	0.0847	1.0918	-0.0079	-0.2290	0.0498	0.3425	1.0714	-0.1849	-0.0852	1.1499	-0.5562	-0.2040	0.0782
0.0126	-0.0259	0.0855	0.0120	0.0823	-0.0501	0.6226	-0.0168	0.1383	-0.0136	-0.0854	-0.2581	-0.1507	0.3092	0.1344	0.4103	0.0623	0.0455	0.0933	0.1126	0.1806	0.0365	-0.2336	-0.0128	0.2009	0.0553	1.1349	0.1884	0.1000	0.0688	0.2194	0.0507
0.0109	0.1753	-0.0128	0.0215	-0.0808	-0.0204	0.1125	-0.0527	0.4726	0.0948	0.7829	0.2427	0.0048	-0.0244	0.1252	0.1028	0.4302	-0.1874	-0.1281	-0.0116	-0.4053	-0.0902	0.1104	-0.0690	-0.0893	-0.0458	0.0499	0.0644	-0.1434	-0.1520	-0.0732	0.0654
-0.0164	0.3470	0.1753	-0.6300	0.0293	-0.0267	-0.0379	0.0206	0.1094	-0.1108	0.0908	-0.0171	0.1232	-0.0456	-0.1091	0.0158	-0.1818	-0.0447	0.0223	-0.0196	-0.1814	-0.0828	0.0093	0.5203	0.0415	0.1055	-0.2865	-0.2172	0.0605	0.0452	0.0463	-0.1294
0.2611	-0.0604	-0.0037	-0.0780	0.1203	0.1012	0.0863	0.1963	-0.0719	0.0591	0.0326	-0.0225	-0.1319	1.2547	0.9057	0.0602	0.1471	-0.0805	0.0844	-0.0108	0.0688	0.1772	-0.2169	-0.1594	-0.3239	0.0859	0.0021	0.0672	0.1047	0.0219	-0.0966	0.0874
0.1110	-0.0587	-0.0418	-0.0229	0.2479	-0.1294	0.6299	-0.0498	0.0470	-0.0259	0.0574	-0.0573	0.0340	-0.2177	-0.0310	-0.0320	-0.0559	-0.0827	0.0820	0.0054	0.0758	-0.0520	0.0164	0.0416	0.5401	0.1981	-0.0597	-0.1194	-1.1632	0.1525	-0.0357	-0.0396
0.0775	-0.5878	-0.1438	-0.0491	-0.0221	0.0421	-1.4924	0.1506	0.1366	-0.2914	-0.1368	-0.0294	0.1790	0.1207	-0.0327	-0.2938	0.0751	0.0613	0.6688	-0.6256	0.1110	-0.1136	0.0160	-0.0311	-0.0658	0.0706	0.0679	0.0941	-0.1509	0.0257	0.0256	-0.1586
-0.0789	0.0163	-0.0011	-0.0174	0.0140	-0.0948	0.0784	-0.0027	0.0379	0.0418	-0.0815	-0.0754	0.0899	0.0442	-0.1149	-0.7242	0.0221	-0.0034	-0.7017	-0.0711	-0.0353	0.0233	0.1135	0.1589	0.0465	0.0323	0.1246	0.1933	0.0042	0.0661	0.0523	0.0058
-0.0861	-0.0112	0.1028	0.0841	-0.0622	0.2235	0.1288	0.2845	-0.0817	-0.0282	-0.1067	1.1640	-0.7693	-0.0428	0.2343	0.0644	0.0005	0.0163	-0.5752	-0.0403	0.0787	-0.0543	-0.1078	0.1036	-0.0669	-0.0320	-0.3446	0.0180	0.0753	-0.0928	0.0719	-0.1297
-0.4827	1.3398	-0.0376	0.1622	0.1475	-0.0256	0.0791	0.1108	-0.0340	1.6149	-0.1359	-0.3669	-0.2422	-0.0169	-0.4733	0.1214	-0.3098	0.1468	-0.6714	0.0695	-0.0351	0.0960	-0.3191	0.1074	0.0747	0.0331	-0.1390	-0.0784	-0.2586	-0.1512	0.2803	-0.1551
0.0973	0.0660	-0.1215	-0.0123	-0.0288	0.0543	0.0337	0.0473	-0.2766	-0.1149	0.1613	0.0819	-0.1710	-0.1091	-0.1035	0.1413	0.0198	-0.0085	0.0805	0.0195	0.0525	-0.3362	0.6810	-0.0945	0.0445	0.1957	-0.0085	-0.1078	-0.3232	-1.3621	-0.1679	-0.0498
-0.0500	-0.2721	0.0336	0.6929	-0.0771	0.1950	-0.0050	-0.0493	0.0187	-0.4465	0.6650	-0.1612	-0.1602	0.1349	0.1075	-0.4001	-0.1470	0.0072	0.1228	-0.0034	-0.1899	-0.2062	0.1284	0.1468	-0.0585	0.1995	-0.4929	-0.1195	-0.7887	0.0817	0.2967	-0.0639
-0.1347	0.0287	-0.4117	-0.1630	0.0361	-0.0530	0.0508	0.0342	0.0492	-0.0047	-0.0412	0.0575	0.0925	-0.0955	0.5808	-0.0090	0.3667	-0.0288	-0.0382	-0.0100	0.0926	0.0719	-0.0513	0.4107	-0.1309	0.0558	-0.0021	-0.0193	-0.0421	0.0761	-0.2043	-0.0352
0.1169	-0.0873	-0.0828	0.0909	-0.2964	-0.0489	-0.4065	-0.5969	-0.0068	0.0436	0.3578	0.1328	-0.0409	-0.1076	-0.1234	0.0269	-0.0390	0.4054	-0.1832	0.0358	0.2061	0.0469	-0.0070	0.0128	-0.0909	-0.0926	0.0450	-0.2423	-0.1383	0.0292	-0.1530	0.8035
