0.1238	0.0654	0.4030	-0.1516	1.0010	0.1275	-0.0745	0.3391	-0.3383	-0.0743	-0.0430	0.2834	0.1241	0.0922	-0.1281	0.0281
0.1002	0.0634	-0.0712	-0.0142	0.0105	-0.5630	-0.8416	0.0371	-0.0532	0.0101	-0.0710	-0.4633	0.0325	0.2745	-0.8030	0.1170
0.0617	0.0210	-0.0404	-0.1193	0.1188	-0.9845	-0.0194	0.0418	0.0203	-0.2895	0.0807	-0.0597	0.1064	0.1164	-0.0300	0.0073
-0.1073	-0.0640	0.3771	-0.1455	1.0598	0.0979	-0.1960	0.0037	-0.0304	0.0134	0.3913	-0.4055	-0.2937	0.0692	-0.0237	0.1647
-0.3103	0.1430	0.2415	-1.1470	-0.4481	0.0631	0.0847	0.2241	0.1709	0.7426	1.3339	0.3509	0.5734	-0.4176	-0.0477	-0.0371
0.1579	-0.1122	-0.1097	-0.1302	0.7401	0.1517	-0.0722	-0.2984	-0.1592	-0.0040	-0.2925	0.4640	0.0456	0.3903	-0.0037	0.1237
0.0900	0.6006	-0.3876	0.0169	-0.0736	0.0454	0.0293	0.0163	-0.0356	-0.1056	-0.0095	0.0127	-0.2567	0.2291	-0.1798	-0.0110
-0.0758	-0.0734	-0.0930	-0.1279	0.0407	0.0650	-0.0290	0.0258	0.2071	0.0404	-0.5369	0.2080	0.0492	-0.4486	-0.0237	0.1833
0.1679	-0.0077	-0.1909	-0.0989	-0.3579	0.0364	-0.1490	0.0893	0.2196	0.0942	-1.0024	0.0534	0.0846	0.2286	-0.0198	-0.0582
0.0964	-0.1794	-0.1757	-0.0233	0.0395	-0.3103	0.7169	0.0681	-0.2166	0.8461	-0.0446	0.1534	0.0298	0.1397	0.1872	0.0374
-0.2631	0.0009	-0.0150	-0.0479	0.2062	0.0592	-0.1210	0.3078	0.0033	0.1276	0.1847	0.1063	-1.4008	-0.0071	-0.1711	0.0321
0.0504	-0.2216	-0.1224	-0.1391	0.0433	-0.0174	-0.0586	-0.1978	-0.0191	0.7894	-0.0367	-0.0593	0.0442	-0.6160	0.7945	0.0194
0.1139	-0.1109	-0.1115	0.0615	0.0109	0.0345	-0.2493	0.1338	-0.0342	0.0276	-0.4398	0.0552	0.1935	0.0378	0.0210	-0.1724
0.0725	-0.0382	-0.0501	-0.0665	-0.2824	0.1252	-1.1323	0.0060	-0.0641	-0.1929	0.0596	-0.0320	0.0457	0.2123	0.0216	0.0304
0.0689	0.0086	-0.0194	-0.1059	0.0447	0.0504	-0.2122	-0.0421	-0.8267	-0.0246	0.0283	0.0572	-0.7601	0.1474	-0.0199	0.2383
0.4117	-0.0124	-0.2559	-0.0378	-0.1049	0.1020	-0.5183	0.3339	0.2382	-0.0160	-0.3982	0.0417	0.0917	0.1087	0.0078	-0.0223
0.1186	-0.0216	-0.1110	0.0527	0.0863	0.1212	-0.0445	0.5512	-0.5998	-0.0076	-0.2041	0.1270	0.0405	0.1461	-0.0575	0.3229
0.1502	-0.0812	-0.0994	0.3120	0.0650	0.1111	-0.1851	-0.1540	-0.1370	-0.0696	-0.0810	0.0143	1.3427	0.1047	-0.0125	-0.0853
0.1104	-0.0044	0.0062	-0.0263	-0.3025	0.1082	-0.0522	0.1188	-0.0238	-0.0537	-0.0422	0.0394	-0.0131	-0.3888	-0.3861	-0.1948
-0.0441	-0.9676	-0.1943	-0.1855	-0.0898	-0.0722	-0.0300	1.2845	-0.0762	-0.0082	0.0020	0.1749	0.1785	0.5474	-0.0827	-0.0712
0.0525	0.0246	-0.0274	0.0580	0.0987	0.0669	-0.2334	0.0542	-0.9088	-0.0113	0.0081	0.0285	0.0180	0.0779	0.0130	0.1577
0.4093	-0.1036	0.0709	0.1624	0.1167	-0.4562	-0.1239	0.3626	-0.1317	-0.4175	0.0425	0.1564	0.0673	-1.2477	-0.1463	0.4076
0.0918	-0.1010	0.1177	-0.9058	0.8501	0.0615	0.2709	0.0243	-0.4071	-0.0654	0.0882	-0.2821	-0.0720	-0.0504	-0.0188	-0.0229
0.0573	-1.5125	0.0982	-0.7142	0.1030	-0.0032	-0.0223	0.0730	-0.1211	-0.1698	0.0312	0.0905	0.0902	0.0393	-0.0630	0.3149
0.0382	0.0690	-0.0315	0.2079	-0.3154	0.0556	-0.0683	0.1411	-0.0128	0.0886	-0.1088	0.0656	0.0940	0.0976	-0.0729	-0.0020
0.0447	-0.0437	-0.1676	0.4379	-0.9975	-0.0142	0.0615	0.0108	0.2991	-0.0226	0.0484	1.0310	0.0522	0.1715	-0.1538	0.8253
0.0269	-0.0185	-0.0196	-0.0000	-0.0503	0.0484	-0.0625	0.0327	-0.0269	0.3311	0.0256	-0.1854	-0.0265	0.6037	-0.0197	0.0468
0.1050	0.0006	-0.7718	-0.2562	-0.3591	0.0589	0.0779	1.6785	-0.2662	0.0485	-0.1209	0.3494	-0.0140	0.2720	-0.0534	0.1347
0.1043	-0.0126	-0.3041	-0.0403	0.1724	0.5319	-0.1827	0.0938	-0.0462	-0.1028	-0.0437	0.0848	0.7506	0.0818	-0.0733	0.0761
0.1062	0.3316	-0.1720	-0.0142	0.0562	0.0607	0.2011	0.0203	-0.0550	-0.2206	0.0250	0.1562	0.0810	0.1619	-0.1138	0.2617
