0.2425	0.0148	-0.0567	0.0223	0.2089	-0.9826	-1.1257	-0.8774	-0.9692	0.3874	0.3390	-0.1197	0.1849	-0.1661	0.0348	-0.0799	-0.3412	0.0106	0.6990	0.1931	-0.5891	0.0555	0.0577	-0.5231	0.7099	-0.7702	-0.1473	-1.1275	-0.1936	0.3216	0.1546	1.0697
-0.4492	0.0292	0.0609	1.1621	0.2530	0.7830	0.4332	-1.1541	-1.1438	-0.2349	0.5479	-0.3749	-0.6291	0.2146	0.1785	-0.6832	0.3008	0.6583	1.2995	-0.4212	0.1852	0.0431	0.2391	0.2029	-1.2171	-0.4173	-1.3775	-1.1718	-0.2835	0.7466	-1.0045	0.5084
0.1770	-0.8554	0.6145	-0.4816	0.1636	1.0529	0.0583	-0.3232	0.6294	0.0061	0.3930	0.5908	-0.2883	-0.1478	0.0008	-0.2677	-0.3489	-0.7587	0.3983	-0.4155	0.3075	-1.2392	-0.2274	-0.2775	-0.1663	-0.6863	-0.2649	-1.4369	-0.5631	0.6681	-0.1451	-0.0460
0.1383	0.1726	0.1251	0.0070	0.3072	0.3814	-0.0102	0.1206	-0.4543	-0.7295	0.2276	0.1560	-0.4232	0.2974	0.0659	-0.3250	-0.3513	-0.6921	-0.5793	0.1713	-0.7722	-0.0425	0.3030	-0.3570	-0.7363	-1.0318	-0.2293	-0.1004	-0.8082	0.1412	-0.1773	-0.0167
0.3430	0.4779	0.8978	-0.2029	0.1247	-0.5426	-0.8348	-0.5640	-0.7647	0.3460	-0.6669	-0.1756	-0.7303	0.1892	-0.3006	-0.0390	0.2871	0.4169	1.1428	0.1155	-0.7367	-0.4240	0.0700	-0.6375	-0.3154	-1.3849	0.1448	-0.1702	0.4195	0.4000	-0.1257	0.0235
-0.0604	-1.1224	-0.0262	-0.8894	-0.7573	0.7000	0.7979	-0.3724	-0.8307	-0.2049	0.1524	0.0898	-0.2516	0.4597	-0.6604	-0.0631	0.3486	-0.7475	0.6868	0.4060	-0.4229	-0.0106	0.0765	0.4331	-0.2755	-0.8847	-0.3335	-0.3846	0.9349	0.4892	0.1314	0.6958
-0.7335	0.4945	0.5612	0.3745	0.4417	0.6664	-0.4611	0.0552	-0.4454	0.2512	0.8516	0.2157	-0.5732	0.1061	0.8662	-0.8346	-0.1487	-0.7448	0.5932	1.0131	-0.4918	-1.0516	-0.1094	1.1968	0.4522	-0.2871	-0.7599	0.1566	0.6613	-0.2914	0.0746	0.3482
-0.7645	-0.8624	0.7717	0.0764	0.2222	-0.0077	-0.1305	-0.1888	-0.5946	0.0546	0.1816	-0.3743	-0.5516	0.1849	0.1883	-0.7333	0.2298	-0.4607	-0.9827	-0.0458	-0.8796	-0.0203	0.8328	-0.4606	0.7467	-0.0755	-0.8688	0.0489	-0.2453	0.9262	-0.6481	-0.2002
-0.6440	-0.3963	-1.2363	-0.3138	-0.4789	1.4588	-0.5877	-0.5500	-0.4979	0.5171	-0.1751	-0.6572	1.2993	-1.0959	0.5094	-0.5491	-0.4638	0.4055	1.6801	-0.8333	-1.9150	-1.1414	1.3422	-0.4944	-0.7502	-0.2655	-0.7181	1.3206	-0.4088	0.7432	1.3656	-0.4144
-0.2518	0.2457	0.1011	0.3979	0.0591	-0.0094	0.4111	-0.8382	0.4891	-0.3258	-0.1660	-0.6908	-0.0782	0.1230	-0.2091	-0.7307	0.1135	-1.1984	0.6862	0.4902	-0.4802	-0.3619	0.4801	0.1688	-0.5541	-0.3607	0.4275	0.2572	-0.8382	0.8644	0.3237	1.1646
