-0.0830	-0.1681	1.1218	-0.4317	-0.3843	-0.7503	-0.2182	-0.2672	-0.3258	0.2753	-0.1954	-1.3154	-0.3033	-0.1866	1.1854	-0.0901	-0.8939	0.3680	1.0816	1.3277	0.2502	-1.0763	-0.5117	0.3639	-0.0965	-0.4584	-0.5859	0.8771	-0.1938	0.4027	0.4106	0.5320
-0.9226	-0.1538	-1.4126	-0.1435	-1.2240	-0.8036	-0.3864	1.2055	-1.1167	-0.2286	0.4014	-1.2138	0.5791	-1.2730	1.8996	0.1547	-0.7780	-0.3855	-0.1360	0.4790	0.3900	0.0750	0.3338	-0.0898	-0.1685	1.3586	0.1857	0.7980	-1.6147	-2.1198	-0.5034	-1.9919
0.5096	-0.4100	0.8500	1.2092	0.7653	-0.9492	1.4786	-0.4926	0.2217	0.4007	-0.5661	-1.7148	0.1661	-2.3826	0.3968	-0.2247	0.2594	-0.1791	-0.8213	1.4167	0.1307	1.2396	1.9768	-0.0285	-0.5312	-1.5812	-1.9811	0.7902	0.8644	0.3932	0.5066	-1.4457
0.2079	-1.3596	0.5089	-0.0348	0.4983	0.7670	-0.7988	1.1089	-0.3235	-0.5052	0.8118	1.8882	0.4137	-0.4534	0.0291	1.0312	-0.1558	-0.6192	0.2029	0.3317	0.5990	0.3248	1.7575	0.1884	-0.5842	0.3127	-1.1083	0.0184	-0.6074	0.8949	-0.6036	-0.8799
0.7519	0.1334	-0.7048	-0.5810	1.3492	0.7376	-0.4147	0.8492	-2.0989	-0.0605	0.6908	0.7563	0.9162	0.1984	-0.2456	1.1446	-0.0945	-0.1153	0.2466	-0.6882	1.0717	1.3514	-0.1496	-0.8237	-0.2456	-0.5643	-0.1305	0.5475	0.3378	-0.1448	-0.2546	-1.4481
0.0914	-0.9341	0.0831	-0.0987	-0.0780	0.4904	0.5626	-1.2684	-0.1680	0.2660	0.7618	-0.4194	0.6851	-0.5338	0.1460	-0.5459	-0.0947	-0.0545	0.0382	0.8583	1.4718	-0.0923	-0.1324	-0.0663	1.3930	0.6300	0.6178	1.5744	0.2310	-0.8048	0.7389	0.5343
1.0534	0.0491	1.0857	1.4337	-0.6814	-0.3235	0.1115	1.4969	0.3004	0.1806	-0.0456	-0.3289	0.1103	-0.2007	-0.2760	1.2999	1.1318	-1.0177	-0.7390	-0.1066	-0.0045	-0.0714	-0.1274	-2.0626	-0.8963	0.7799	1.0629	0.1543	0.3241	-1.3985	0.1794	0.1940
0.2238	-0.1308	-0.9415	1.1222	-2.2233	-0.1604	-0.1200	0.1670	1.3097	-1.3117	0.1052	-0.6754	-0.4483	-1.0224	0.5641	0.8600	1.5421	1.0746	1.2682	-0.8067	-1.4914	-0.8571	0.7941	0.5471	0.3081	-1.6330	-0.3136	-0.6381	-0.3096	-1.5739	-1.0780	-0.3009
-0.4188	-1.4568	0.7007	0.2287	-0.3951	-0.1104	-0.0778	-0.1573	0.9733	0.8275	0.2200	0.2808	-0.6361	0.1351	-0.1530	0.0150	-0.0456	-0.3080	-0.4100	0.1501	0.6981	0.9360	-0.6889	0.6226	0.5137	0.9029	0.3171	0.4421	0.0324	-1.3135	-0.5448	-0.0961
-0.0201	-0.2288	1.1060	-0.5781	0.0851	-1.7350	0.3519	-0.2323	-0.5866	1.1206	0.3586	-1.4248	0.1020	0.1835	0.3629	0.0621	0.7914	1.1703	-0.2584	0.1763	-1.2097	0.2256	0.3586	-0.0659	0.5045	0.0906	1.3202	-0.1006	1.1025	-1.1981	-0.2088	-0.3498
