0.1907	0.2656	0.6909	0.1561	0.1427	0.6330	-0.1683	-0.6956	0.1259	0.7070	0.3902	0.5525	0.5353	-0.8766	0.0574	-0.3406	-0.4242	-0.4526	0.3374	-0.4159	0.2068	-0.0975	0.7090	-0.1127	-0.9569	0.2939	-0.0405	0.4628	-0.7779	-0.6142	0.1628	0.1480
-0.6596	0.2172	1.2605	0.7470	0.2477	0.9201	0.7580	0.4511	-0.5542	0.0693	-0.0189	-0.1544	1.0270	-0.9102	0.0468	1.0029	-0.9931	-0.5661	-1.4881	0.5229	-0.0612	0.0340	0.5624	-0.0447	0.0471	-0.1741	0.4935	0.5936	0.0647	-0.3212	0.2326	-0.4747
-0.2621	0.4603	0.0523	0.4150	-0.2652	-0.3894	-0.2003	0.6304	-0.3385	-0.4518	-0.2114	0.1312	0.0207	-0.6401	0.2608	0.1856	-0.2368	-0.1432	-0.1515	-0.1628	-0.0146	-0.5480	0.7315	0.3704	-0.4787	0.0029	1.5094	-0.8491	-0.5101	0.0837	0.5147	-0.6285
-0.0074	0.2881	-0.5173	0.2597	-0.0072	-0.5469	0.4541	0.2181	0.1041	1.2543	0.4666	-0.0634	0.0897	-1.1329	0.5786	0.6762	-1.0202	-1.4827	-0.1955	0.3401	0.3629	0.0854	0.8100	-0.2594	0.1868	-0.4470	1.2402	-0.5447	0.8181	0.5623	-0.1904	0.4193
-0.6768	0.3715	0.8151	-0.0395	0.0261	-0.2632	-0.0931	0.2425	-0.4369	-0.1837	0.1338	-0.1853	0.0218	-0.5185	0.3674	-0.3155	-0.6786	-0.2162	-0.0281	-0.0751	-0.1007	-0.0448	-0.1363	-0.7796	-0.2416	0.0277	-0.2709	-0.0144	0.0165	0.0908	0.2466	0.1106
-0.5546	1.2170	0.6050	0.8580	0.2643	0.9766	-0.2200	-0.4166	-0.0067	-0.1795	-0.6468	0.5323	-1.7017	-1.8461	0.1110	-0.9282	-0.0684	-0.1094	-0.3632	1.0444	0.8669	-0.9717	0.6603	0.4564	-0.8777	-0.2743	-1.1707	0.5770	-0.0804	1.4700	-0.3176	-0.5117
-0.3285	0.7865	0.5440	0.1230	-0.1898	-0.3168	0.1540	-0.1130	0.0733	-0.1532	-0.3334	-0.3968	0.5726	-0.3190	0.3375	-0.2879	-0.1480	-0.1476	-0.3038	-0.0426	-0.0325	-0.0380	0.5640	-0.3233	0.1780	0.0973	-0.1281	0.2925	0.1259	0.2335	0.0242	0.4774
-0.6464	-0.1494	-0.3585	0.3846	-1.3375	-0.0902	0.0722	-0.1044	-0.9046	-0.2695	0.8183	0.4202	0.6231	-0.9044	0.4408	-1.2980	-0.5583	0.6412	-1.0240	-0.3270	0.6952	-0.1904	-0.4372	0.0423	-0.1170	0.1299	0.3328	0.6426	0.4762	-0.4040	0.0392	-0.1100
-1.1022	0.8822	0.7971	0.1592	0.2822	0.0841	-0.1889	0.7877	0.4910	-0.1761	0.9148	1.2468	0.5691	-0.0264	-0.1981	0.4130	-0.2366	0.7790	-0.0825	-0.2290	0.2196	0.0493	0.6603	0.3812	-0.1903	-0.5773	0.0662	0.4332	0.6879	-0.0375	0.0283	0.4569
-1.0050	-0.1074	0.6670	-1.2707	-0.1156	-0.1108	-0.8146	-0.5127	0.9669	0.2954	0.1695	-0.7170	0.1679	-0.5160	0.2931	-0.0319	-1.5634	0.2450	-2.0655	-1.6221	-0.4953	0.0373	1.3019	0.4024	-0.6855	0.1177	-1.1083	-1.0603	0.2412	0.1407	-0.2209	-0.8272
0.1044	0.2850	-0.2507	0.7818	0.3996	0.2835	0.6572	0.9585	-0.5820	0.5295	0.2219	0.8124	-0.6374	-0.2769	0.8510	-1.6766	1.0083	-0.7325	-0.9205	-0.9320	-0.7945	1.5571	1.0547	-0.3605	0.9930	-0.3808	-0.2227	-0.4390	-0.5185	-0.6896	0.1407	-0.6776
-0.2822	-0.0990	0.4446	0.5522	0.3467	-0.1237	-0.3090	0.6221	0.0020	0.6267	0.2738	-0.0641	-0.1847	-0.1282	0.1004	0.2704	0.4282	-0.3330	-0.0360	0.4711	-0.6849	-0.4649	-0.1172	-0.2411	0.7322	0.5118	-0.2835	-0.3672	-0.1158	-0.2612	-0.2317	-0.0597
0.0696	-0.0362	0.3394	0.1480	0.8395	-0.4399	-0.3491	0.5098	0.1472	-0.4222	-0.0475	0.3814	-0.1109	-0.2636	0.0964	1.0085	0.1225	-0.3558	0.1355	0.0258	-0.3757	0.6501	0.0412	-0.5632	0.2521	0.2691	-0.3133	-0.4247	-0.5105	0.2104	-0.3235	0.0915
0.2994	0.7900	0.2577	-1.3985	0.3428	-0.3782	0.3405	-0.0652	0.3940	0.6739	-0.1670	1.1511	-1.2210	-0.1206	0.4642	0.5675	-0.5376	0.4520	-0.1457	0.5522	-0.6047	-0.1563	0.4265	-0.2305	0.8729	-0.0953	2.5411	0.4608	-0.2242	-0.3959	0.3287	-0.7479
0.8332	-0.2712	0.2376	0.4393	0.3705	0.1294	0.1981	0.8167	0.3529	0.2751	0.0829	-0.3726	-0.0631	0.6424	-0.0153	-0.5544	-0.6435	0.3562	-0.0586	-0.2196	0.0289	0.0589	0.2420	0.0902	-0.0613	-0.1936	0.0645	-0.1015	-0.1979	0.0840	-0.4528	-0.0193
-0.4940	-0.1510	-0.2277	-0.1444	0.2659	-0.1804	0.5777	-0.0488	0.0615	-0.0315	-0.1432	0.0614	0.0615	-0.0420	0.7604	-0.5680	0.5149	-0.1573	0.0743	-0.1099	0.2043	-0.0738	0.0499	0.0334	0.0317	0.0409	0.2384	0.2975	-0.1412	-0.0759	-0.0826	-0.1812
1.4571	-0.2890	-0.3492	0.2420	0.2840	-0.8605	0.4197	-0.7737	0.3999	-0.2402	1.1181	0.1684	0.8240	-1.2290	-0.8882	0.6999	-1.1615	0.9259	-0.2304	-1.1010	-0.8513	-1.0013	-1.8027	0.1379	0.8411	1.2101	-0.4014	0.1044	0.0599	0.2300	0.2392	0.2695
1.2028	-0.5556	-0.9566	-0.3806	0.7139	0.3236	0.9752	0.4160	-0.9884	-0.9923	-1.9610	-0.9985	-0.1878	0.1316	0.1965	-0.5179	-0.1193	0.7254	-1.2863	0.0279	-0.1806	0.0535	-1.1925	-0.7310	-0.1107	-0.1736	0.3996	-0.5688	-0.2365	1.2152	-0.8054	0.7365
0.4675	1.1113	0.4672	-0.0719	1.0810	-0.0506	0.3855	0.2644	-0.8127	-1.2983	0.5473	0.4365	-0.4019	-0.2241	0.0198	-0.1043	-0.0652	-0.4152	0.8302	-0.4439	0.1455	1.3357	-1.4079	0.0231	-0.5259	0.8403	0.0566	-0.5240	-0.1125	-0.0386	-0.6248	0.1169
0.1757	-0.5150	-1.1200	-0.1363	0.4498	0.3041	0.6523	0.5257	0.1135	-0.9892	0.0781	0.6229	-0.7729	0.1327	-0.4659	0.6134	-0.7029	0.3570	-0.0405	-0.2725	0.2232	-0.2764	0.7077	-0.1812	-0.0422	0.8546	0.7663	-0.2837	-0.0417	-1.3862	-0.1224	0.5173
0.3759	0.3056	-0.5325	-0.1624	0.1830	-0.1507	0.3634	0.0664	0.2567	-0.3000	-0.2832	0.4296	0.0180	0.1041	-0.1942	0.0668	0.0748	0.3488	0.0742	-0.5525	0.3548	0.0462	-0.1256	0.6297	-0.1101	0.5068	-0.0690	0.0115	-0.0459	0.3336	-0.4533	0.2976
1.2002	-0.7271	0.0487	0.2739	0.7208	0.5808	-0.2143	0.1693	-0.1106	-0.4591	0.2893	0.3630	0.2812	0.7067	1.6549	1.3696	0.2315	0.3630	0.7987	-0.4920	0.6514	-0.6063	-0.1102	-0.0978	0.1542	0.3159	0.2032	0.3874	0.2353	0.8500	-1.5638	0.0602
-0.5135	-0.1126	0.4047	0.1337	-0.7959	0.3523	2.7588	-0.0878	0.4645	-1.4552	-0.4552	1.5570	-0.0779	-0.6009	0.0496	1.0389	0.0670	1.0476	0.9156	-0.5872	-0.5004	-0.4715	0.6659	0.5489	-0.4082	-0.4100	-1.1638	-1.4479	-0.5714	0.3251	-1.0012	0.8683
0.1177	-0.2395	0.2296	0.4400	-0.3531	0.1069	1.1866	-0.0148	0.4546	-0.9201	-0.2733	0.5391	0.0112	0.6427	-0.2701	0.3345	0.5548	0.3012	-0.3189	0.0733	-0.2542	0.3508	-0.2428	-0.1288	0.9809	0.5863	0.0126	-0.2728	0.1668	0.5507	-0.3791	-0.7615
0.2033	0.5187	-0.7653	0.5197	1.3423	0.3029	0.7830	-1.1604	-0.1742	-0.3925	-0.0369	-0.1507	-0.4111	0.4901	-0.3030	0.0291	-0.1129	-0.3009	0.0541	-0.0720	-0.2412	-0.1645	0.2085	-0.0081	0.1739	-0.0873	0.7000	-0.0257	-0.0258	-0.6870	0.4968	0.6032
-1.1027	-0.4125	-0.2646	0.5100	0.1862	0.4375	-0.1420	-0.3003	-0.4904	0.2500	-0.2033	0.0237	-0.7904	0.2138	-0.3401	0.3849	0.5229	0.9594	0.3434	-1.0301	-0.3170	0.3961	-0.7402	-0.0910	0.3987	-0.1830	0.4183	0.0064	0.6415	-0.5882	0.0595	-0.1881
-0.1840	0.0824	-0.0832	-0.1187	0.0424	0.6826	0.0951	-0.3103	-0.7504	0.1011	-0.0487	-0.1921	-0.3554	-1.1041	-0.9202	-0.4262	-0.1428	0.3692	-0.1110	0.2137	-0.3615	0.2222	-0.1230	0.4119	0.5746	-0.8096	0.2211	-0.1297	-0.3118	-0.0836	-0.1035	-0.3288
1.9077	1.1602	-0.3763	0.0065	-0.2715	0.2787	0.2087	0.5830	-0.3908	-0.1487	1.1708	0.2850	-1.9540	0.0556	0.3907	-0.1071	0.5569	-0.0615	-0.5709	-0.3293	-0.5683	0.7728	-0.1141	0.6109	0.6544	-0.6221	-0.5183	-0.6405	1.5235	-0.9895	-0.3414	-0.8019
0.6034	0.0612	-0.0877	0.3734	0.1579	0.0151	0.0495	0.2774	0.0760	0.0677	-0.5711	-0.0039	-0.0755	0.1370	-0.0784	-0.5311	-0.7479	-0.1324	-0.7397	0.0092	-0.5623	-0.2163	-0.3977	-0.2679	0.1193	0.1132	0.5482	-0.3491	-0.1080	-0.0311	-0.0737	0.2121
0.1739	0.5890	-0.5210	1.3730	-0.7617	-0.1336	-0.4471	-0.4124	-0.2737	-0.5022	0.0534	0.5574	1.3076	-0.1857	0.5761	0.0754	-0.1518	0.0453	-0.4405	0.6304	1.6040	0.7289	-0.5534	0.3742	0.9342	-0.5778	0.0854	-0.2154	-1.2446	-1.0920	-0.9090	0.0580
0.4801	-0.3193	-0.9825	0.1017	-0.0514	0.0065	0.1621	-0.2590	-1.7679	0.2593	-1.1022	0.8098	0.3471	-0.0552	-0.1247	0.2058	0.1786	0.4331	-0.3456	1.0543	-0.6175	0.1735	-0.0976	-0.8638	-0.4543	0.9135	-0.8582	-0.5640	0.7720	0.0154	-0.4013	-0.2861
0.2337	-0.3814	-0.2245	-0.4571	0.6012	0.1837	0.2053	0.3954	-0.1184	-0.2775	-0.3399	1.0407	0.3607	1.9844	0.3640	0.4780	0.1481	0.4307	-0.7545	0.1262	-1.5855	0.0278	-1.1187	1.9325	-1.2180	-0.4280	-1.0913	0.7959	-1.9590	-1.1465	0.2545	-1.2717
-0.2552	1.0451	0.1099	0.1919	0.0716	-0.1247	0.8868	1.7637	-0.1255	1.1188	-0.3926	-0.5462	0.1320	0.6389	-0.0229	-0.0806	0.0770	0.7264	-0.0497	0.0747	0.4239	0.1161	0.0099	0.0281	-0.3787	0.0138	0.2605	-0.1322	0.3881	-0.2840	-0.0354	-0.1333
0.1543	0.3243	-0.5335	0.0734	-0.0836	0.6888	-0.1709	0.7177	0.8676	0.1050	-0.8202	0.0981	0.2138	-0.3029	0.3789	0.0647	-0.2556	-0.1908	1.6164	-0.0623	-0.5530	0.3328	-0.8943	-0.1924	0.3995	-1.0087	-0.5175	-0.0743	0.0168	-0.1193	0.5372	-0.6984
-0.0846	-1.2714	0.2568	0.3690	-0.4857	-0.4213	0.4544	0.1275	0.2176	0.0966	0.0646	0.4861	-0.1219	-0.2745	0.6081	-0.7555	-0.2765	-0.0791	0.3763	-0.0257	-0.2759	0.1021	-0.3086	-0.2622	-0.0494	0.1200	0.2485	-0.3990	-0.3018	-0.5167	-0.4126	-0.2652
-0.5166	-0.3178	-0.5701	0.5396	0.2433	-0.2016	-0.8249	0.8080	0.2220	-0.0037	0.0018	-0.3087	-0.4941	-0.2566	0.5220	-0.4238	-0.3900	-0.2024	0.3787	0.4107	-0.4003	-0.1237	0.3600	1.5479	0.4396	0.2453	-0.3385	-0.0372	-0.1182	-0.8024	-0.6444	0.9285
0.7825	0.3516	-0.4230	0.3627	-0.5869	-0.0942	0.4324	0.7898	0.1365	-0.6290	0.9153	-0.1034	0.5404	0.7063	0.3835	-1.0207	-0.3590	-0.1385	0.8317	2.9696	0.0392	0.0267	0.6727	-0.7034	0.4586	-0.2126	-0.3451	0.1748	-1.0892	-0.1713	-0.0358	-0.0049
-0.1174	0.8546	0.0877	0.9895	-0.1307	-0.5285	-0.7633	0.1287	0.7447	-0.3883	-0.4802	0.2735	0.0989	-0.0873	0.2180	-1.0266	0.1156	0.6331	0.3382	0.2066	-0.4366	-0.4227	0.0376	-0.0842	0.2410	0.2339	0.6631	-0.5319	0.1733	-0.0508	-0.3318	-0.5241
-0.4262	0.4987	-0.1955	0.3431	-0.5253	-0.2756	-0.1138	0.2240	0.1831	-0.0522	0.0784	0.1456	-0.3906	0.0577	0.5508	-0.3714	-0.1056	-0.2779	0.1351	0.0790	-0.6480	-0.1709	-0.2730	-0.6506	0.0972	-0.0145	0.4315	1.0681	-0.3002	-0.3290	-0.9974	-0.1992
-0.1668	-0.2723	0.4390	-0.5240	-0.2933	0.6004	-0.1590	-0.7110	0.4860	0.1754	-0.1013	-0.2438	-1.0195	0.3417	0.1575	-0.2432	-0.1040	-0.2655	0.1210	-0.2216	1.5192	-0.2743	-0.0459	-0.1918	0.8316	0.3676	-0.0919	-1.3294	0.1614	-0.3699	-0.4719	0.0179
-0.6081	0.2864	-1.0164	-0.0429	0.4691	-0.2870	-0.2984	-0.6621	-0.1131	0.1364	-0.2777	0.1659	0.9137	0.3257	-0.0355	-0.4454	0.1550	-0.2095	0.1883	-0.0823	-0.2156	0.0988	0.0576	0.5881	0.5606	-0.1067	-0.3898	-0.9650	0.5515	-0.9239	-0.2871	0.4011
0.5639	-0.3323	-0.4892	-0.3322	-0.9653	0.1811	0.2841	-0.2500	-0.9687	0.8736	-0.1428	-0.0444	-0.3372	0.4328	-0.1349	-0.1916	0.4060	-0.2302	0.0382	-0.2044	0.1206	-1.0478	-0.0245	0.3912	-0.4963	-0.4140	-0.1588	-0.1073	0.5806	-0.8077	0.0104	-0.3588
-0.2962	-0.3280	-0.9870	0.0790	-0.7148	0.2352	-0.2725	-0.7769	-0.2493	-1.1114	0.9632	-0.7226	-0.7993	0.1079	-0.1405	0.7945	1.1965	-2.1004	-0.1648	-0.4580	-0.3849	0.0486	-0.4880	-0.4084	-0.6128	-0.0749	-0.3521	-0.3336	-0.5893	0.4280	0.2762	0.2314
1.1031	-0.2006	-0.5753	-0.3488	-0.3190	-0.9177	0.6331	0.4194	0.5259	-0.0943	-0.6674	-1.3141	-0.2710	-2.3463	-0.2310	0.3439	0.0213	0.3447	0.4463	-0.4729	0.2433	0.5898	-0.1452	-0.6400	0.4699	0.6230	-0.4788	0.6291	-1.2897	-1.7134	0.0610	-0.5569
