0.0192	0.0181	-0.1095	-0.1349	-0.0258	-0.0273	0.1064	-0.1536	-0.3468	-0.0363	0.0452	-0.0081	0.1805	0.0625	0.2036	0.3581
0.0176	0.0449	-0.0633	0.1818	0.2237	-0.0826	0.0041	-0.0416	0.0731	0.0526	-0.0513	0.0038	-0.1408	-0.5088	-0.1014	-0.0184
0.0863	-0.0252	-0.0280	0.0159	0.0170	-1.4570	0.0915	-0.1054	0.0785	0.5013	-0.0115	0.0200	-0.1145	-0.0895	0.0201	-0.0460
-0.4823	0.0862	0.0198	-0.0731	0.3295	-0.0070	0.1368	-0.6152	-0.1912	-0.0553	0.1107	0.0540	0.1050	0.0389	-0.4373	-0.1382
0.1170	0.0576	0.2132	-1.3057	0.2523	-0.1641	0.0420	-0.2755	-0.0528	0.0606	0.2068	-0.1582	-0.0850	-0.0520	-0.0752	-0.0962
-0.0586	-0.0375	0.5451	0.0082	0.2765	0.0945	0.0091	0.0337	0.4181	-0.2193	-0.1505	0.3512	-0.7487	-0.0671	-0.0253	-0.0196
0.0353	0.0441	-0.0409	-0.0104	0.0528	0.0614	-0.0283	0.0420	0.3489	-0.1563	-0.1646	0.4183	-0.0898	0.0157	0.0126	-0.0969
0.2258	-0.0243	0.0546	0.0426	-0.0033	-0.0052	-0.0152	1.1200	-0.0234	0.0295	-0.0848	-0.0342	0.8826	-0.0206	-0.0116	0.3901
0.0707	0.0099	-0.1157	0.1767	0.0305	1.0892	-0.0304	0.0478	-0.0253	0.0081	0.1081	-0.1171	0.1693	0.2285	-0.1999	0.0490
0.0034	0.0217	-0.7529	0.3690	0.0190	-0.0143	0.2044	-0.0248	-0.2481	0.0328	0.2571	0.0440	0.0424	-0.0425	-0.0416	-0.0751
-0.1774	0.0821	0.0042	-0.0362	-0.1686	-0.1627	-0.3838	0.0951	0.2749	-0.0293	0.0721	-0.0467	-0.1449	-0.8386	-0.0605	0.0005
-0.0220	-0.0238	0.0174	0.0071	-0.0409	-0.0938	-0.6010	-0.0008	-1.0582	-0.0982	0.0197	-0.0008	-0.4934	0.0099	0.0625	0.0904
-0.0960	-0.9073	0.0972	0.0756	0.0467	0.0521	0.0870	0.0607	-0.2376	0.3056	-0.0135	0.0199	-0.3861	-0.0079	0.0386	0.0105
-0.1142	-0.0266	-0.3777	0.2444	0.0188	0.9479	-0.0018	-0.2668	0.2981	0.2521	-0.0734	0.0353	0.0782	0.2071	-0.0676	0.0508
0.0758	0.0980	-0.1042	0.1161	-1.0852	-0.0103	-0.2717	0.0331	-0.0367	-0.0740	0.1798	0.2043	-0.0687	0.0163	-0.0102	0.0438
-0.0114	-0.0729	-0.0078	0.1964	0.1038	0.2284	-0.0444	-0.0178	-0.0131	0.0088	-0.0223	-0.0240	-0.0133	-0.0154	-0.7665	0.0402
0.0304	-0.0047	-0.0594	0.0137	-1.0106	-0.0499	-0.0982	-0.0604	-0.0906	-0.0804	-0.0563	-0.1118	-0.0365	-0.0167	0.1976	0.2306
0.0103	-0.0169	0.0785	-0.0566	-0.1198	-0.1252	-0.0640	-0.0767	-0.0136	0.0902	-0.1189	-0.0472	0.4633	0.0251	1.0675	-0.0444
-0.3325	-0.1038	-0.2047	-0.0985	-0.9974	0.6296	0.0724	-0.1557	0.3083	0.1810	-0.0700	0.0125	0.1608	-0.1425	0.1172	0.0098
0.2958	0.1451	0.1637	0.0185	0.1107	0.7159	0.0011	-0.0043	-0.0720	-1.1952	-0.1495	-0.0752	-1.1025	-0.0727	0.3603	0.0195
0.0078	-0.0575	-0.2828	0.0204	0.0271	-0.1095	-0.1203	-0.0517	0.0401	0.0872	-0.0002	-0.2565	-0.6692	-0.0682	0.3732	0.1144
-0.0821	-0.0965	-0.0661	0.3249	-0.0336	-0.0514	0.1604	0.0238	-0.0010	0.2122	-0.1171	-0.0104	0.0909	-0.0209	0.0055	-0.0764
-0.0851	0.0213	-0.0880	0.1309	-0.0106	-0.8759	0.0677	-0.0459	0.0324	0.0406	-0.1651	0.0231	0.0521	0.1515	0.0898	0.0061
0.0680	-0.2205	-0.0770	0.4170	0.0821	-0.0990	-0.0944	-0.1555	0.0681	-0.0415	-0.1137	-0.2334	-0.1917	0.0214	0.0751	-0.0304
0.0658	0.0442	-0.2725	0.0066	0.1116	-0.0603	0.0028	-0.0812	-0.0077	-0.2427	-0.1036	-0.0633	0.1646	-1.4155	0.0577	0.0190
-0.0751	0.9386	-0.1003	0.4944	2.1039	-0.0159	-0.2348	0.6700	0.0115	0.1909	0.2423	-0.1544	-0.1007	0.5570	-0.6022	-0.2116
0.0039	-0.1816	1.2652	0.0117	-0.0270	0.2812	0.2428	-0.2791	-0.0064	0.0547	-0.1150	0.0357	-0.5125	0.0425	0.6926	-0.0153
0.0158	0.6520	0.0536	-0.0000	0.0860	-0.3230	0.1373	-0.0783	-0.0180	0.4067	0.0166	0.0593	0.0044	-0.0251	0.3417	-0.0521
-0.0501	0.1746	0.1506	0.1158	-0.4479	0.0915	-0.4958	-0.0347	0.0881	-0.2439	-0.1400	-1.6219	-0.0251	0.0445	-0.1920	-0.0522
0.0866	0.1451	-0.0283	-0.5793	-0.2495	-0.0163	-0.7262	0.1394	-0.4420	0.1395	0.0950	0.2911	-0.0227	-0.0024	-0.2213	0.0354
0.0479	1.1260	-0.1033	0.0002	0.5120	-0.1107	-0.0586	0.1512	-0.8519	-0.2691	0.0843	-0.0357	0.0719	0.3881	0.2849	-0.1805
0.0314	-0.1646	0.0395	0.0954	-0.0729	0.6558	-0.4940	0.1131	-0.0431	-0.0418	-0.3058	0.3728	-0.0337	0.0382	0.0554	-0.5474
-0.0548	0.0303	-0.7070	-0.0376	-0.0341	-0.0722	0.0086	0.4984	-0.0389	0.2526	-0.0726	0.0557	-0.0104	0.0911	0.1074	0.0101
0.0075	0.0133	-0.0573	-0.0780	-0.0451	0.0757	0.7328	1.6545	-0.0088	-0.0242	-0.0388	0.0075	-0.0443	-0.1266	0.0534	-0.0861
0.2407	-0.2079	-0.0666	0.0192	0.5454	0.7798	-0.9425	-0.2993	-0.0491	0.0010	-0.2769	0.8565	0.0887	0.1606	-0.3549	0.1607
0.0508	0.0180	0.0052	-0.0035	0.8795	0.0406	-0.0174	0.0637	-0.1634	0.1474	0.0069	-0.2149	-0.2995	-0.0102	0.0914	-0.0473
-0.0291	0.0309	0.0301	-0.0460	0.0607	-0.0731	0.1413	-0.1345	0.0765	-0.0247	-0.3321	-1.2473	-0.1466	-0.0859	0.1025	-0.1091
-0.1147	0.2674	0.0666	-0.0892	-0.2427	-0.0118	-0.0535	-0.2881	-0.0423	-0.1085	-0.0222	0.0992	-0.0256	-0.0063	-0.0130	-0.0506
0.0653	-0.0274	-0.0392	0.0515	0.1951	-0.0253	0.4309	0.0682	-0.2373	-0.4537	-0.0130	-0.0162	0.0585	0.0409	-0.0602	0.0371
0.0532	0.0473	0.0676	-1.2483	0.4540	0.1545	0.0575	-0.1495	-0.0613	-0.3870	0.0620	-0.1368	0.2434	-0.0385	0.8591	0.0670
-0.0054	-0.2188	-0.0968	0.2483	0.2264	-0.6919	-0.5758	-1.3787	0.0284	0.1999	-0.1740	-0.0494	0.0906	0.1138	0.4885	-0.0614
-0.1437	0.0100	0.0119	0.0586	-0.3258	0.0240	-0.0404	0.1705	0.2062	0.2347	-0.0380	0.0260	-0.0905	0.0724	-0.1032	0.0380
-1.1437	0.1444	-0.1238	-0.0933	-0.0494	0.1225	0.4008	-0.0186	-0.0816	-0.0537	0.0864	-0.1562	0.3416	-0.0676	0.0759	1.8885
0.3003	-0.0078	0.0025	-0.0499	-0.0339	-0.1884	0.5260	0.0407	0.1204	-0.1008	-0.2210	-0.0297	0.4335	0.0903	-0.6580	0.1924
-0.9436	0.8086	-0.1187	-0.0073	-0.0804	0.0295	0.0943	-0.0101	-0.0867	-0.1536	-0.2677	-0.0812	0.5841	0.1809	-0.0153	-0.0527
-0.1904	-0.0313	0.1886	0.4883	0.0408	-0.1938	-0.0033	0.9524	0.7842	-0.7012	1.2536	-0.0472	0.0882	0.0570	0.8958	-0.1415
0.0939	-0.0087	-0.3601	0.0039	0.0446	-0.0128	0.0323	-0.1419	0.1034	-0.3439	0.0293	-0.1584	0.0546	-0.2003	-0.5824	0.0519
0.0735	-0.2263	-0.0484	0.0341	0.0213	-0.4719	-0.2253	0.0033	-0.7652	-0.0478	-0.5050	0.0184	-0.0559	0.1361	0.0058	0.0051
0.1476	-0.0317	-0.0570	1.0176	-0.1090	-0.0233	-0.1173	0.1559	0.0028	0.2365	-0.0662	0.1190	0.2162	-0.0036	-0.2170	-0.0609
0.0150	-0.2958	0.0466	-0.1753	0.0956	0.5371	0.0234	-0.0582	-0.0646	-0.0794	0.0162	-0.0595	-0.0528	-0.0536	0.2553	0.5267
-0.0640	-0.0129	-0.0237	0.7134	0.1475	-0.0139	-0.0110	-0.0516	0.1110	-0.0809	0.0394	-0.4598	-0.0428	-0.0447	0.0242	-0.0898
-0.1337	-0.7296	0.0540	0.0849	0.1121	-0.0103	0.0901	-0.2373	0.1393	0.0611	0.0088	-0.2487	-0.4480	-0.0722	0.0514	-0.3160
0.4555	0.0402	-0.0603	-0.0020	0.0008	-1.0806	-0.0700	-0.0184	-0.0069	0.0233	0.0520	0.0819	-0.0554	-0.0761	-0.3964	0.0148
0.0861	0.0715	-0.1518	-0.0935	0.0409	-0.0358	-0.0876	-0.0430	-0.0148	0.2877	0.8613	0.0645	0.1256	-0.2573	-0.0022	-0.0529
0.0147	0.0348	-0.1132	-0.0834	0.5346	-0.2902	-0.5790	-0.2782	0.0256	-0.1698	0.0043	0.0530	0.5691	0.0068	-0.0065	-0.0026
-0.0131	0.0795	-0.9552	-0.0558	-0.2241	0.1142	-0.1051	0.0442	0.1057	-0.0133	-0.0938	-0.2711	-0.3918	-0.0817	-0.1193	0.0283
0.1953	-0.0573	-0.2958	0.0812	-0.0299	0.8697	-0.1294	0.7992	-0.0610	0.2485	-0.0565	0.7725	-0.5815	-0.1128	0.0043	0.0046
0.4978	0.1423	0.0200	-0.9408	0.0066	0.0129	-1.2669	0.1788	0.0099	-0.0284	-0.2359	0.0229	0.0199	0.0499	0.5030	0.2211
0.1475	-0.2660	-0.0463	-0.0241	-0.0296	0.5659	-0.5823	-0.3151	-0.2757	0.0584	0.2391	0.3682	0.0640	-0.1087	-0.4296	0.1132
0.0273	0.0371	-0.2965	-0.0090	-0.0580	-0.1237	0.0689	0.0217	-0.3813	-0.3294	-0.0570	1.1557	0.1281	-0.3434	-0.1368	0.0107
0.5327	0.1649	0.0168	-1.4957	-0.0225	0.1316	-0.1934	1.6135	0.0807	0.3976	0.2953	0.1135	-0.1358	-0.1025	-0.2201	0.0363
-0.4857	0.0548	-0.0260	0.1897	0.0086	-0.0765	-0.2681	0.0210	-0.0122	-0.0851	0.1122	0.0574	0.0008	-0.0221	0.0480	-0.0400
0.0042	-0.6883	0.3531	-0.3317	-0.0341	0.0066	0.0454	0.0172	-0.1391	-0.1254	-0.9598	0.1543	-0.0158	0.0518	0.1726	-0.0581
-0.0684	0.2918	-0.0595	0.0210	-0.0199	-0.0784	-0.0099	0.0209	-0.0191	-0.0787	-0.0031	0.3330	-0.0683	0.0043	0.0240	-0.4648
0.0348	0.2954	0.1576	-0.1656	-0.6040	0.1465	-0.3069	0.0165	0.0295	-0.0052	-0.3156	-0.0271	0.1004	0.0379	0.1416	0.0699
0.1084	0.2056	-0.0212	-0.2937	-0.0735	-0.3018	-0.0902	-0.0676	0.0179	-0.8775	-0.0191	-0.2021	0.1916	-0.0940	0.0810	0.0335
-0.0607	1.5356	-0.0693	0.0038	-0.0044	-0.8126	-0.1420	0.2891	-0.4059	0.4685	-0.3653	-0.1430	-0.0905	0.0542	-0.0285	-0.0824
0.0523	0.0847	-0.0505	0.0710	-0.5764	-0.2502	0.0235	-0.1194	0.0219	0.2818	0.0172	-0.0054	-0.0471	-0.0683	-0.0279	0.0012
0.0907	0.1244	0.0075	0.1546	0.5248	0.0294	-0.2046	0.1276	-0.0650	0.1409	-0.6792	-0.5827	-0.3877	0.0204	-1.0545	-0.0035
0.0887	-0.0086	0.0157	-0.0020	-0.1617	0.0001	0.3235	-0.0538	0.0633	-0.0883	-0.1139	-0.0622	0.8272	1.2166	-0.0492	0.1019
-0.0770	-0.1037	-0.1664	0.1443	-0.3577	0.6735	-0.0236	0.3327	-0.1120	-0.3695	-0.2516	0.3559	-0.0453	0.0800	-0.0633	-0.1516
-0.4624	0.1059	-0.3948	0.0382	-0.0142	0.0271	-0.0092	-0.0844	0.0515	-0.3824	-0.0414	0.1283	0.0710	0.0502	-0.0609	-0.0747
0.0527	0.2563	-0.0699	0.0133	-0.0017	0.0044	-0.7188	0.1087	-0.0583	0.0120	-0.0234	-0.2648	-0.0726	-0.0100	-0.0341	0.3174
-0.0358	0.0691	-0.0697	-0.0951	-0.2134	-0.0046	-0.1305	0.0211	-0.0994	-0.2374	0.0184	0.0483	-0.6168	-0.1025	-0.4123	-0.0019
-0.0378	-0.4675	0.0836	0.0444	-0.0059	-0.2108	-0.0571	0.1279	-0.0234	-0.0013	-0.0974	0.0529	0.0610	0.2434	-0.6512	-0.3535
-0.0461	-0.0747	0.0318	1.2492	-0.0258	-0.8257	0.0868	-0.0208	0.0038	-0.4730	-0.1111	0.0386	-0.5647	-0.0611	0.0465	-0.0682
-0.1249	-0.0371	0.0570	-0.0969	0.7685	0.0496	0.4394	-0.3847	0.0376	-0.2918	-0.3874	-0.1105	0.0576	-0.3154	-0.3337	-0.0706
0.0140	0.0699	0.0226	-0.2932	-0.1462	-1.2084	-0.0110	0.5104	0.1054	0.2025	-0.0541	-0.0888	-0.1179	-0.6059	-0.0019	0.0491
0.0312	0.7667	-0.3190	1.1493	0.0362	0.0570	-0.1357	0.0603	0.0242	-0.0670	-0.2331	-0.1196	0.0652	-0.0420	-0.0466	0.5626
-0.0053	-0.0308	-0.0178	0.0017	0.0100	-0.1389	0.3739	-0.0275	-0.0119	-0.1091	0.0961	0.4864	0.1096	0.0198	-0.0003	0.0497
-0.1202	-0.0348	0.1575	0.1759	0.1335	-0.0770	0.8632	1.0543	0.0160	-0.1428	-0.0700	0.0800	-0.0097	0.4813	0.7241	-0.1139
0.0132	-0.1188	-0.0324	0.0069	-0.0020	0.5219	-0.0244	0.0279	0.0144	0.1054	-0.0045	-0.5965	-0.4860	-0.0299	-0.0498	0.0231
-0.0084	0.8703	0.1155	0.0251	-0.0167	-0.0453	0.1317	-0.0691	-0.0289	-0.2889	-0.0163	0.1047	-0.1638	-0.9143	0.0310	-0.4694
-0.4261	0.0480	-0.0203	0.6702	-0.4880	-0.1218	0.2732	-0.0514	-0.0179	0.6246	-0.1653	-0.0496	-0.0526	0.0400	-0.2033	-0.7135
-0.0192	-0.1273	-0.0055	-0.1004	0.4243	0.0535	0.0050	0.0970	0.0798	0.3461	-0.0715	0.0083	0.0859	0.1249	0.0393	1.4012
-0.0858	0.0393	0.0565	0.1967	0.1026	-0.0880	-0.8954	0.1075	0.0568	-0.0263	-0.1413	0.0288	0.5421	0.2051	1.9353	-0.0526
0.0342	0.3899	-0.3938	0.0328	0.0478	0.2064	0.5295	0.0777	0.0032	0.0500	-0.0106	0.1382	0.0999	0.0019	0.0002	0.0350
0.0439	0.1754	0.0568	-0.1499	0.0539	0.3643	0.0651	-0.0753	0.7031	0.1495	0.0128	-0.2190	0.0231	-0.0539	-0.0523	-0.8256
0.2642	-0.0611	-0.8135	0.3599	1.2427	-0.0253	0.3700	-0.0127	-0.2796	0.3813	-0.1025	-0.0752	0.3146	-1.9229	0.7770	0.0208
