0.1786	0.1937	-1.7023	-0.3183	-0.2083	0.0599	-0.5294	-0.5236	-0.6576	0.8997	-0.6186	-1.4103	0.4794	-0.6177	-0.8978	0.0637
-0.3152	-0.0280	-0.0021	-0.1996	-0.1241	0.1019	-0.2112	0.0555	-0.1855	-0.3214	0.8480	-0.3420	0.0684	-0.2756	0.2232	0.3504
0.0987	-0.0504	0.0701	0.1215	0.0224	0.0443	0.0014	-0.1386	0.0300	0.0440	-0.0020	-0.0292	0.2269	-0.0100	-0.6157	0.0083
-0.0119	0.0683	-0.0778	-0.0904	-0.0882	-0.0176	-0.0069	0.0062	-1.0925	-0.0193	-0.0001	-0.1183	0.1178	0.4229	-0.0883	-0.0969
-0.0272	-0.0494	0.1359	-0.0592	0.7267	0.0375	0.0028	-0.2373	-0.0187	-0.0069	-0.0902	-0.1136	0.3688	0.0367	0.0706	0.0480
-0.0169	-0.2995	-0.1770	0.0193	0.3206	-0.0603	-0.0687	0.1230	-0.0503	0.0168	0.2389	-0.0682	0.0307	0.1469	0.0596	-0.0633
-0.5627	-0.1015	-0.0736	-0.0290	-0.4177	0.0591	0.1949	-0.0290	0.0293	0.4411	0.1107	-0.0328	0.0203	0.0998	0.1738	0.0325
-0.1027	0.5002	0.2383	-0.1533	0.1570	-0.0053	0.4846	-0.1797	0.3262	-0.5260	-0.7019	-0.0081	0.0082	-0.2325	0.1004	-0.1459
0.7652	0.0497	-0.0661	0.1061	0.0821	-0.0550	0.0220	0.1899	0.1254	0.0824	-0.2088	0.3191	-0.1040	0.0420	-0.0251	-0.1885
-0.1283	-0.0849	-0.0210	-0.0516	-1.4675	-0.0214	-0.2076	-0.0243	0.0692	-0.5772	0.0372	0.0033	-0.3564	0.0486	-0.4708	0.9317
-0.2058	0.2844	-0.1178	-0.1021	0.2187	0.2052	0.4680	0.2763	1.7788	0.1367	0.1433	0.2345	0.9558	-1.0296	-0.3474	0.4463
0.0623	0.1114	0.4318	0.1730	-0.0467	0.0568	0.4641	0.0827	0.0286	0.3386	-0.0508	0.0136	-0.1394	-0.1422	-0.6710	-0.0202
-0.1450	0.1531	-0.1880	-0.0922	0.0117	0.0062	0.0385	0.2536	0.0642	-0.3526	0.0346	-0.1224	0.0856	-0.1670	0.2384	-0.1110
